"MES";"CONTADOR";"CONTADOR_TIPO";"CONTADOR_SENTIDO";"ZONA";"NUMERO";"TRIMESTRE";"YEAR"
2024-03-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";855;"2024-1";2024
2024-03-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1191;"2024-1";2024
2024-03-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";2868;"2024-1";2024
2024-03-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";238;"2024-1";2024
2024-03-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";2270;"2024-1";2024
2024-03-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Álava";"Vías Verdes - Eurovelo";1112;"2024-1";2024
2024-03-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Estella";"Vías Verdes - Eurovelo";340;"2024-1";2024
2024-03-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Álava";"Vías Verdes - Eurovelo";887;"2024-1";2024
2024-03-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Aragón";"Vías Verdes - Eurovelo";550;"2024-1";2024
2024-03-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";242;"2024-1";2024
2024-03-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Lumbier - Liédena";"Vías Verdes - Eurovelo";10832;"2024-1";2024
2024-03-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Lumbier - Liédena";"Vías Verdes - Eurovelo";259;"2024-1";2024
2024-03-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";27;"2024-1";2024
2024-03-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";1237;"2024-1";2024
2024-03-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";3117;"2024-1";2024
2024-03-01;"Aurizberri-Espinal ";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";33;"2024-1";2024
2024-03-01;"Aurizberri-Espinal ";"Coches";"Santiago de Compostela";"Camino de Santiago";144;"2024-1";2024
2024-03-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";2889;"2024-1";2024
2024-03-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";65;"2024-1";2024
2024-03-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";418;"2024-1";2024
2024-03-01;"Urederra";"Peatones";"Ida";"Recursos turístico ";4381;"2024-1";2024
2024-03-01;"Xorroxin";"Peatones";"Vuelta";"Recursos turístico ";3563;"2024-1";2024
2024-03-01;"Amaiur";"Peatones";"Vuelta";"Recursos turístico ";3146;"2024-1";2024
2024-03-01;"Bertiz";"Peatones";"Ida";"Recursos turístico ";4486;"2024-1";2024
2024-03-01;"Castejón";"Peatones";"Vuelta";"Recursos turístico ";183;"2024-1";2024
2024-03-01;"Castejón";"Bicicletas";"Vuelta";"Recursos turístico ";152;"2024-1";2024
2024-03-01;"Isaba";"Peatones";"Vuelta";"Recursos turístico ";67;"2024-1";2024
2024-03-01;"Izco";"Peatones";"Ida";"Recursos turístico ";626;"2024-1";2024
2024-03-01;"Izco";"Bicicletas";"Vuelta";"Recursos turístico ";19;"2024-1";2024
2024-03-01;"Izco";"Coches";"Vuelta";"Recursos turístico ";217;"2024-1";2024
2024-04-01;"Vía Verde Bidasoa (Doneztebe)";"Peatones";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";4189;"2024-2";2024
2024-04-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";1123;"2024-2";2024
2024-04-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1210;"2024-2";2024
2024-04-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";3435;"2024-2";2024
2024-04-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";382;"2024-2";2024
2024-04-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";2712;"2024-2";2024
2024-04-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Álava";"Vías Verdes - Eurovelo";1127;"2024-2";2024
2024-04-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Estella";"Vías Verdes - Eurovelo";565;"2024-2";2024
2024-04-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Estella";"Vías Verdes - Eurovelo";1021;"2024-2";2024
2024-04-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Aragón";"Vías Verdes - Eurovelo";468;"2024-2";2024
2024-04-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";291;"2024-2";2024
2024-04-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Lumbier - Liédena";"Vías Verdes - Eurovelo";8230;"2024-2";2024
2024-04-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Lumbier - Liédena";"Vías Verdes - Eurovelo";270;"2024-2";2024
2024-04-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";43;"2024-2";2024
2024-04-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu - Gipuzkoa";"Vías Verdes - Eurovelo";1206;"2024-2";2024
2024-04-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";10511;"2024-2";2024
2024-04-01;"Aurizberri-Espinal ";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";57;"2024-2";2024
2024-04-01;"Aurizberri-Espinal ";"Coches";"Santiago de Compostela";"Camino de Santiago";193;"2024-2";2024
2024-04-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";8507;"2024-2";2024
2024-04-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";201;"2024-2";2024
2024-04-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";364;"2024-2";2024
2024-04-01;"Urederra";"Peatones";"Ida";"Recursos turístico ";5758;"2024-2";2024
2024-04-01;"Xorroxin";"Peatones";"Vuelta";"Recursos turístico ";3155;"2024-2";2024
2024-04-01;"Amaiur";"Peatones";"Vuelta";"Recursos turístico ";2816;"2024-2";2024
2024-04-01;"Bertiz";"Peatones";"Ida";"Recursos turístico ";4982;"2024-2";2024
2024-04-01;"Castejón";"Peatones";"Vuelta";"Recursos turístico ";163;"2024-2";2024
2024-04-01;"Castejón";"Bicicletas";"Vuelta";"Recursos turístico ";141;"2024-2";2024
2024-04-01;"Isaba";"Peatones";"Vuelta";"Recursos turístico ";134;"2024-2";2024
2024-04-01;"Izco";"Peatones";"Vuelta";"Recursos turístico ";474;"2024-2";2024
2024-04-01;"Izco";"Bicicletas";"Vuelta";"Recursos turístico ";10;"2024-2";2024
2024-04-01;"Izco";"Coches";"Ida";"Recursos turístico ";155;"2024-2";2024
2024-05-01;"Vía Verde Bidasoa (Doneztebe)";"Peatones";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";3990;"2024-2";2024
2024-05-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";1042;"2024-2";2024
2024-05-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1263;"2024-2";2024
2024-05-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";3611;"2024-2";2024
2024-05-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";373;"2024-2";2024
2024-05-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";2728;"2024-2";2024
2024-05-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Álava";"Vías Verdes - Eurovelo";1125;"2024-2";2024
2024-05-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Estella";"Vías Verdes - Eurovelo";587;"2024-2";2024
2024-05-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Álava";"Vías Verdes - Eurovelo";965;"2024-2";2024
2024-05-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Tudela ";"Vías Verdes - Eurovelo";702;"2024-2";2024
2024-05-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";376;"2024-2";2024
2024-05-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Lumbier - Liédena";"Vías Verdes - Eurovelo";7151;"2024-2";2024
2024-05-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Lumbier - Liédena";"Vías Verdes - Eurovelo";256;"2024-2";2024
2024-05-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";58;"2024-2";2024
2024-05-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu - Gipuzkoa";"Vías Verdes - Eurovelo";1189;"2024-2";2024
2024-05-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";12890;"2024-2";2024
2024-05-01;"Aurizberri-Espinal ";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";86;"2024-2";2024
2024-05-01;"Aurizberri-Espinal ";"Coches";"Santiago de Compostela";"Camino de Santiago";131;"2024-2";2024
2024-05-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";10591;"2024-2";2024
2024-05-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";244;"2024-2";2024
2024-05-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";490;"2024-2";2024
2024-05-01;"Urederra";"Peatones";"Ida";"Recursos turístico ";5700;"2024-2";2024
2024-05-01;"Xorroxin";"Peatones";"Vuelta";"Recursos turístico ";2627;"2024-2";2024
2024-05-01;"Amaiur";"Peatones";"Vuelta";"Recursos turístico ";2595;"2024-2";2024
2024-05-01;"Bertiz";"Peatones";"Ida";"Recursos turístico ";4139;"2024-2";2024
2024-05-01;"Castejón";"Peatones";"Vuelta";"Recursos turístico ";170;"2024-2";2024
2024-05-01;"Castejón";"Bicicletas";"Vuelta";"Recursos turístico ";147;"2024-2";2024
2024-05-01;"Isaba";"Peatones";"Ida";"Recursos turístico ";172;"2024-2";2024
2024-05-01;"Izco";"Peatones";"Vuelta";"Recursos turístico ";811;"2024-2";2024
2024-05-01;"Izco";"Bicicletas";"Vuelta";"Recursos turístico ";15;"2024-2";2024
2024-05-01;"Izco";"Coches";"Vuelta";"Recursos turístico ";194;"2024-2";2024
2024-06-01;"Vía Verde Bidasoa (Doneztebe)";"Peatones";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";4557;"2024-2";2024
2024-06-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";1238;"2024-2";2024
2024-06-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1330;"2024-2";2024
2024-06-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";4200;"2024-2";2024
2024-06-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";503;"2024-2";2024
2024-06-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";2732;"2024-2";2024
2024-06-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Álava";"Vías Verdes - Eurovelo";1349;"2024-2";2024
2024-06-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Estella";"Vías Verdes - Eurovelo";918;"2024-2";2024
2024-06-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Estella";"Vías Verdes - Eurovelo";1189;"2024-2";2024
2024-06-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Tudela ";"Vías Verdes - Eurovelo";737;"2024-2";2024
2024-06-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";316;"2024-2";2024
2024-06-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Liédena - Lumbier";"Vías Verdes - Eurovelo";7887;"2024-2";2024
2024-06-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Lumbier - Liédena";"Vías Verdes - Eurovelo";264;"2024-2";2024
2024-06-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";50;"2024-2";2024
2024-06-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";461;"2024-2";2024
2024-06-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";8010;"2024-2";2024
2024-06-01;"Aurizberri-Espinal ";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";68;"2024-2";2024
2024-06-01;"Aurizberri-Espinal ";"Coches";"Santiago de Compostela";"Camino de Santiago";75;"2024-2";2024
2024-06-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";6859;"2024-2";2024
2024-06-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";236;"2024-2";2024
2024-06-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";3129;"2024-2";2024
2024-06-01;"Urederra";"Peatones";"Ida";"Recursos turístico ";6114;"2024-2";2024
2024-06-01;"Xorroxin";"Peatones";"Ida";"Recursos turístico ";171;"2024-2";2024
2024-06-01;"Amaiur";"Peatones";"Vuelta";"Recursos turístico ";2398;"2024-2";2024
2024-06-01;"Bertiz";"Peatones";"Vuelta";"Recursos turístico ";2607;"2024-2";2024
2024-06-01;"Castejón";"Peatones";"Vuelta";"Recursos turístico ";77;"2024-2";2024
2024-06-01;"Castejón";"Bicicletas";"Ida";"Recursos turístico ";82;"2024-2";2024
2024-06-01;"Isaba";"Peatones";"Vuelta";"Recursos turístico ";14;"2024-2";2024
2024-06-01;"Izco";"Peatones";"Vuelta";"Recursos turístico ";570;"2024-2";2024
2024-06-01;"Izco";"Bicicletas";"Vuelta";"Recursos turístico ";4216;"2024-2";2024
2024-06-01;"Izco";"Coches";"Vuelta";"Recursos turístico ";1261;"2024-2";2024
2024-07-01;"Vía Verde Bidasoa (Doneztebe)";"Peatones";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";5811;"2024-3";2024
2024-07-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";1950;"2024-3";2024
2024-07-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1187;"2024-3";2024
2024-07-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";4773;"2024-3";2024
2024-07-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";597;"2024-3";2024
2024-07-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";3433;"2024-3";2024
2024-07-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Álava";"Vías Verdes - Eurovelo";2820;"2024-3";2024
2024-07-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Estella";"Vías Verdes - Eurovelo";1188;"2024-3";2024
2024-07-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Estella";"Vías Verdes - Eurovelo";1418;"2024-3";2024
2024-07-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Tudela ";"Vías Verdes - Eurovelo";662;"2024-3";2024
2024-07-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";299;"2024-3";2024
2024-07-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Liédena - Lumbier";"Vías Verdes - Eurovelo";8107;"2024-3";2024
2024-07-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Liédena - Lumbier";"Vías Verdes - Eurovelo";307;"2024-3";2024
2024-07-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";78;"2024-3";2024
2024-07-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";1165;"2024-3";2024
2024-07-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";7061;"2024-3";2024
2024-07-01;"Aurizberri-Espinal ";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";40;"2024-3";2024
2024-07-01;"Aurizberri-Espinal ";"Coches";"Santiago de Compostela";"Camino de Santiago";126;"2024-3";2024
2024-07-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";5536;"2024-3";2024
2024-07-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";196;"2024-3";2024
2024-07-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";751;"2024-3";2024
2024-07-01;"Urederra";"Peatones";"Ida";"Recursos turístico ";9237;"2024-3";2024
2024-07-01;"Xorroxin";"Peatones";"Vuelta";"Recursos turístico ";3662;"2024-3";2024
2024-07-01;"Amaiur";"Peatones";"Vuelta";"Recursos turístico ";4524;"2024-3";2024
2024-07-01;"Bertiz";"Peatones";"Ida";"Recursos turístico ";6801;"2024-3";2024
2024-07-01;"Castejón";"Peatones";"Vuelta";"Recursos turístico ";116;"2024-3";2024
2024-07-01;"Castejón";"Bicicletas";"Ida";"Recursos turístico ";150;"2024-3";2024
2024-07-01;"Isaba";"Peatones";"Ida";"Recursos turístico ";502;"2024-3";2024
2024-07-01;"Izco";"Peatones";"Vuelta";"Recursos turístico ";617;"2024-3";2024
2024-07-01;"Izco";"Bicicletas";"Vuelta";"Recursos turístico ";15;"2024-3";2024
2024-07-01;"Izco";"Coches";"Ida";"Recursos turístico ";243;"2024-3";2024
2024-08-01;"Vía Verde Bidasoa (Doneztebe)";"Peatones";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";6942;"2024-3";2024
2024-08-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";2307;"2024-3";2024
2024-08-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1238;"2024-3";2024
2024-08-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";5568;"2024-3";2024
2024-08-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";700;"2024-3";2024
2024-08-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";3753;"2024-3";2024
2024-08-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Álava";"Vías Verdes - Eurovelo";2575;"2024-3";2024
2024-08-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Estella";"Vías Verdes - Eurovelo";1339;"2024-3";2024
2024-08-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Álava";"Vías Verdes - Eurovelo";1413;"2024-3";2024
2024-08-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Tudela ";"Vías Verdes - Eurovelo";702;"2024-3";2024
2024-08-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";364;"2024-3";2024
2024-08-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Liédena - Lumbier";"Vías Verdes - Eurovelo";15704;"2024-3";2024
2024-08-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Liédena - Lumbier";"Vías Verdes - Eurovelo";536;"2024-3";2024
2024-08-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";68;"2024-3";2024
2024-08-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu - Gipuzkoa";"Vías Verdes - Eurovelo";1217;"2024-3";2024
2024-08-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";9129;"2024-3";2024
2024-08-01;"Aurizberri-Espinal ";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";60;"2024-3";2024
2024-08-01;"Aurizberri-Espinal ";"Coches";"Santiago de Compostela";"Camino de Santiago";148;"2024-3";2024
2024-08-01;"Puente la Reina-Gares";"Peatones";"Santiago de Compostela";"Camino de Santiago";6889;"2024-3";2024
2024-08-01;"Puente la Reina-Gares";"Bicicletas";"Santiago de Compostela";"Camino de Santiago";241;"2024-3";2024
2024-08-01;"Puente la Reina-Gares";"Coches";"Santiago de Compostela";"Camino de Santiago";788;"2024-3";2024
2024-08-01;"Urederra";"Peatones";"Ida";"Recursos turístico ";10980;"2024-3";2024
2024-08-01;"Amaiur";"Peatones";"Vuelta";"Recursos turístico ";5624;"2024-3";2024
2024-08-01;"Bertiz";"Peatones";"Ida";"Recursos turístico ";10311;"2024-3";2024
2024-08-01;"Castejón";"Peatones";"Vuelta";"Recursos turístico ";131;"2024-3";2024
2024-08-01;"Castejón";"Bicicletas";"Ida";"Recursos turístico ";138;"2024-3";2024
2024-08-01;"Isaba";"Peatones";"Ida";"Recursos turístico ";520;"2024-3";2024
2024-08-01;"Izco";"Peatones";"Vuelta";"Recursos turístico ";1049;"2024-3";2024
2024-08-01;"Izco";"Bicicletas";"Vuelta";"Recursos turístico ";63;"2024-3";2024
2024-08-01;"Izco";"Coches";"Ida";"Recursos turístico ";210;"2024-3";2024
2024-09-01;"Vía Verde Bidasoa (Doneztebe)";"Peatones";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";4336;"2024-3";2024
2024-09-01;"Vía Verde Bidasoa (Doneztebe)";"Bicicletas";"Doneztebe - Pamplona";"Vías Verdes - Eurovelo";1047;"2024-3";2024
2024-09-01;"Vía Verde Bidasoa (Doneztebe)";"Coches";"Doneztebe - Gipuzkoa";"Vías Verdes - Eurovelo";1140;"2024-3";2024
2024-09-01;"Via Verde Plazaola (Irurtzun)";"Peatones";"Irurtzun - Gipuzkoa";"Vías Verdes - Eurovelo";4409;"2024-3";2024
2024-09-01;"Via Verde Plazaola (Irurtzun)";"Bicicletas";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";466;"2024-3";2024
2024-09-01;"Via Verde Plazaola (Irurtzun)";"Coches";"Irurtzun - Pamplona";"Vías Verdes - Eurovelo";6992;"2024-3";2024
2024-09-01;"Via Verde Vasco-Navarro (Ancín)";"Peatones";"Ancín - Álava";"Vías Verdes - Eurovelo";1238;"2024-3";2024
2024-09-01;"Via Verde Vasco-Navarro (Ancín)";"Bicicletas";"Ancín - Estella";"Vías Verdes - Eurovelo";822;"2024-3";2024
2024-09-01;"Via Verde Vasco-Navarro (Ancín)";"Coches";"Ancín - Estella";"Vías Verdes - Eurovelo";1197;"2024-3";2024
2024-09-01;"Via Verde Tarazonica (Cascante)";"Peatones";"Cascante - Tudela ";"Vías Verdes - Eurovelo";664;"2024-3";2024
2024-09-01;"Via Verde Tarazonica (Cascante)";"Bicicletas";"Cascante - Aragón";"Vías Verdes - Eurovelo";333;"2024-3";2024
2024-09-01;"Vía Verde Irati (Foz Lumbier)";"Peatones";"Liédena - Lumbier";"Vías Verdes - Eurovelo";5933;"2024-3";2024
2024-09-01;"Vía Verde Irati (Foz Lumbier)";"Bicicletas";"Lumbier - Liédena";"Vías Verdes - Eurovelo";182;"2024-3";2024
2024-09-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Bicicletas";"Gaztelu -Pamplona";"Vías Verdes - Eurovelo";41;"2024-3";2024
2024-09-01;"Eurovelo 1-Ederbidea (Gaztelu)";"Coches";"Gaztelu - Gipuzkoa";"Vías Verdes - Eurovelo";1196;"2024-3";2024
2024-09-01;"Aurizberri-Espinal ";"Peatones";"Santiago de Compostela";"Camino de Santiago";12010;"2024-3";2024
